time_us,node,port,qlen_kb
254.588,0,1,0.0
254.631,0,1,0.0
254.714,0,1,0.0
254.755,0,1,0.0
254.797,0,1,0.0
254.88,0,1,0.0
254.922,0,1,0.0
254.963,0,1,0.0
255.046,0,1,0.0
255.089,0,1,0.0
255.129,0,1,0.0
255.212,0,1,0.0
255.256,0,1,0.0
255.295,0,1,0.0
255.378,0,1,0.0
255.423,0,1,0.0
255.461,0,1,0.0
255.544,0,1,0.0
255.59,0,1,0.0
255.627,0,1,0.0
255.71,0,1,0.0
255.757,0,1,0.0
255.793,0,1,0.0
255.876,0,1,0.0
255.924,0,1,0.0
255.959,0,1,0.0
256.042,0,1,0.0
256.091,0,1,0.0
256.125,0,1,0.0
256.208,0,1,0.0
256.258,0,1,0.0
256.291,0,1,0.0
256.374,0,1,0.0
256.425,0,1,0.0
256.457,0,1,0.0
256.54,0,1,0.0
256.559,0,1,0.0
256.592,0,1,0.0
256.759,0,1,0.0
256.926,0,1,0.0
257.093,0,1,0.0
257.26,0,1,0.0
257.427,0,1,0.0
257.594,0,1,0.0
257.761,0,1,0.0
257.928,0,1,0.0
258.095,0,1,0.0
258.262,0,1,0.0
258.429,0,1,0.0
258.596,0,1,0.0
258.763,0,1,0.0
258.93,0,1,0.0
259.097,0,1,0.0
259.264,0,1,0.0
259.431,0,1,0.0
259.598,0,1,0.0
259.765,0,1,0.0
259.932,0,1,0.0
260.099,0,1,0.0
260.266,0,1,0.0
260.433,0,1,0.0
260.6,0,1,0.0
260.767,0,1,0.0
260.934,0,1,0.0
261.101,0,1,0.0
261.268,0,1,0.0
261.435,0,1,0.0
261.602,0,1,0.0
261.769,0,1,0.0
261.936,0,1,0.0
262.103,0,1,0.0
262.27,0,1,0.0
262.437,0,1,0.0
262.604,0,1,0.0
262.771,0,1,0.0
262.938,0,1,0.0
263.105,0,1,0.0
263.272,0,1,0.0
263.439,0,1,0.0
263.606,0,1,0.0
263.773,0,1,0.0
263.94,0,1,0.0
264.107,0,1,0.0
264.274,0,1,0.0
264.441,0,1,0.0
264.608,0,1,0.0
264.775,0,1,0.0
264.942,0,1,0.0
265.107,0,1,0.0
265.107,0,1,0.0
265.111,0,1,0.0
265.19,0,1,0.0
265.273,0,1,0.0
265.276,0,1,0.0
265.356,0,1,0.0
265.439,0,1,0.0
265.443,0,1,0.0
265.522,0,1,0.0
265.605,0,1,0.0
265.61,0,1,0.0
265.688,0,1,0.0
265.771,0,1,0.0
265.777,0,1,0.0
265.854,0,1,0.0
265.937,0,1,0.0
265.944,0,1,0.0
266.02,0,1,0.0
266.103,0,1,0.0
266.111,0,1,0.0
266.186,0,1,0.0
266.269,0,1,0.0
266.278,0,1,0.0
266.352,0,1,0.0
266.435,0,1,0.0
266.445,0,1,0.0
266.518,0,1,0.0
266.601,0,1,0.0
266.612,0,1,0.0
266.684,0,1,0.0
266.767,0,1,0.0
266.779,0,1,0.0
266.85,0,1,0.0
266.933,0,1,0.0
266.946,0,1,0.0
267.016,0,1,0.0
267.099,0,1,0.0
267.113,0,1,0.0
267.182,0,1,0.0
267.265,0,1,0.0
267.28,0,1,0.0
267.348,0,1,0.0
267.431,0,1,0.0
267.447,0,1,0.0
267.514,0,1,0.0
267.597,0,1,0.0
267.614,0,1,0.0
267.68,0,1,0.0
267.763,0,1,0.0
267.781,0,1,0.0
267.846,0,1,0.0
267.929,0,1,0.0
267.948,0,1,0.0
268.012,0,1,0.0
268.095,0,1,0.0
268.115,0,1,0.0
268.178,0,1,0.0
268.261,0,1,0.0
268.282,0,1,0.0
268.344,0,1,0.0
268.427,0,1,0.0
268.449,0,1,0.0
268.51,0,1,0.0
268.593,0,1,0.0
268.616,0,1,0.0
268.676,0,1,0.0
268.759,0,1,0.0
268.783,0,1,0.0
268.842,0,1,0.0
268.925,0,1,0.0
268.95,0,1,0.0
269.008,0,1,0.0
269.091,0,1,0.0
269.117,0,1,0.0
269.174,0,1,0.0
269.257,0,1,0.0
269.284,0,1,0.0
269.34,0,1,0.0
269.423,0,1,0.0
269.451,0,1,0.0
269.506,0,1,0.0
269.589,0,1,0.0
269.618,0,1,0.0
269.672,0,1,0.0
269.755,0,1,0.0
269.785,0,1,0.0
269.838,0,1,0.0
269.921,0,1,0.0
269.952,0,1,0.0
270.004,0,1,0.0
270.087,0,1,0.0
270.119,0,1,0.0
270.17,0,1,0.0
270.253,0,1,0.0
270.286,0,1,0.0
270.336,0,1,0.0
270.419,0,1,0.0
270.453,0,1,0.0
270.502,0,1,0.0
270.585,0,1,0.0
270.62,0,1,0.0
270.668,0,1,0.0
270.751,0,1,0.0
270.787,0,1,0.0
270.834,0,1,0.0
270.917,0,1,0.0
270.954,0,1,0.0
271.0,0,1,0.0
271.083,0,1,0.0
271.121,0,1,0.0
271.166,0,1,0.0
271.249,0,1,0.0
271.288,0,1,0.0
271.332,0,1,0.0
271.415,0,1,0.0
271.455,0,1,0.0
271.498,0,1,0.0
271.581,0,1,0.0
271.622,0,1,0.0
271.664,0,1,0.0
271.747,0,1,0.0
271.789,0,1,0.0
271.83,0,1,0.0
271.913,0,1,0.0
271.956,0,1,0.0
271.996,0,1,0.0
272.079,0,1,0.0
272.123,0,1,0.0
272.162,0,1,0.0
272.245,0,1,0.0
272.29,0,1,0.0
272.328,0,1,0.0
272.411,0,1,0.0
272.457,0,1,0.0
272.494,0,1,0.0
272.577,0,1,0.0
272.624,0,1,0.0
272.66,0,1,0.0
272.743,0,1,0.0
272.791,0,1,0.0
272.826,0,1,0.0
272.909,0,1,0.0
272.958,0,1,0.0
272.992,0,1,0.0
273.075,0,1,0.0
273.125,0,1,0.0
273.158,0,1,0.0
273.241,0,1,0.0
273.292,0,1,0.0
273.324,0,1,0.0
273.407,0,1,0.0
273.426,0,1,0.0
273.459,0,1,0.0
273.626,0,1,0.0
273.793,0,1,0.0
273.96,0,1,0.0
274.127,0,1,0.0
274.294,0,1,0.0
274.461,0,1,0.0
274.628,0,1,0.0
274.795,0,1,0.0
274.962,0,1,0.0
275.129,0,1,0.0
275.296,0,1,0.0
275.463,0,1,0.0
275.63,0,1,0.0
275.797,0,1,0.0
275.964,0,1,0.0
276.131,0,1,0.0
276.298,0,1,0.0
276.465,0,1,0.0
276.632,0,1,0.0
276.799,0,1,0.0
276.966,0,1,0.0
277.133,0,1,0.0
277.3,0,1,0.0
277.467,0,1,0.0
277.634,0,1,0.0
277.801,0,1,0.0
277.968,0,1,0.0
278.135,0,1,0.0
278.302,0,1,0.0
278.469,0,1,0.0
278.636,0,1,0.0
278.803,0,1,0.0
278.97,0,1,0.0
279.137,0,1,0.0
279.304,0,1,0.0
279.471,0,1,0.0
279.638,0,1,0.0
279.805,0,1,0.0
279.972,0,1,0.0
280.139,0,1,0.0
280.306,0,1,0.0
280.473,0,1,0.0
280.64,0,1,0.0
280.807,0,1,0.0
280.974,0,1,0.0
281.141,0,1,0.0
281.308,0,1,0.0
281.475,0,1,0.0
281.642,0,1,0.0
281.809,0,1,0.0
281.974,0,1,0.0
281.974,0,1,0.0
281.978,0,1,0.0
282.057,0,1,0.0
282.14,0,1,0.0
282.143,0,1,0.0
282.223,0,1,0.0
282.306,0,1,0.0
282.31,0,1,0.0
282.389,0,1,0.0
282.472,0,1,0.0
282.477,0,1,0.0
282.555,0,1,0.0
282.638,0,1,0.0
282.644,0,1,0.0
282.721,0,1,0.0
282.804,0,1,0.0
282.811,0,1,0.0
282.887,0,1,0.0
282.97,0,1,0.0
282.978,0,1,0.0
283.053,0,1,0.0
283.136,0,1,0.0
283.145,0,1,0.0
283.219,0,1,0.0
283.302,0,1,0.0
283.312,0,1,0.0
283.385,0,1,0.0
283.468,0,1,0.0
283.479,0,1,0.0
283.551,0,1,0.0
283.634,0,1,0.0
283.646,0,1,0.0
283.717,0,1,0.0
283.8,0,1,0.0
283.813,0,1,0.0
283.883,0,1,0.0
283.966,0,1,0.0
283.98,0,1,0.0
284.049,0,1,0.0
284.132,0,1,0.0
284.147,0,1,0.0
284.215,0,1,0.0
284.298,0,1,0.0
284.314,0,1,0.0
284.381,0,1,0.0
284.464,0,1,0.0
284.481,0,1,0.0
284.547,0,1,0.0
284.63,0,1,0.0
284.648,0,1,0.0
284.713,0,1,0.0
284.796,0,1,0.0
284.815,0,1,0.0
284.879,0,1,0.0
284.962,0,1,0.0
284.982,0,1,0.0
285.045,0,1,0.0
285.128,0,1,0.0
285.149,0,1,0.0
285.211,0,1,0.0
285.294,0,1,0.0
285.316,0,1,0.0
285.377,0,1,0.0
285.46,0,1,0.0
285.483,0,1,0.0
285.543,0,1,0.0
285.626,0,1,0.0
285.65,0,1,0.0
285.709,0,1,0.0
285.792,0,1,0.0
285.817,0,1,0.0
285.875,0,1,0.0
285.958,0,1,0.0
285.984,0,1,0.0
286.041,0,1,0.0
286.124,0,1,0.0
286.151,0,1,0.0
286.207,0,1,0.0
286.29,0,1,0.0
286.318,0,1,0.0
286.373,0,1,0.0
286.456,0,1,0.0
286.485,0,1,0.0
286.539,0,1,0.0
286.622,0,1,0.0
286.652,0,1,0.0
286.705,0,1,0.0
286.788,0,1,0.0
286.819,0,1,0.0
286.871,0,1,0.0
286.954,0,1,0.0
286.986,0,1,0.0
287.037,0,1,0.0
287.12,0,1,0.0
287.153,0,1,0.0
287.203,0,1,0.0
287.286,0,1,0.0
287.32,0,1,0.0
287.369,0,1,0.0
287.452,0,1,0.0
287.487,0,1,0.0
287.535,0,1,0.0
287.618,0,1,0.0
287.654,0,1,0.0
287.701,0,1,0.0
287.784,0,1,0.0
287.821,0,1,0.0
287.867,0,1,0.0
287.95,0,1,0.0
287.988,0,1,0.0
288.033,0,1,0.0
288.116,0,1,0.0
288.155,0,1,0.0
288.199,0,1,0.0
288.282,0,1,0.0
288.322,0,1,0.0
288.365,0,1,0.0
288.448,0,1,0.0
288.489,0,1,0.0
288.531,0,1,0.0
288.614,0,1,0.0
288.656,0,1,0.0
288.697,0,1,0.0
288.78,0,1,0.0
288.823,0,1,0.0
288.863,0,1,0.0
288.946,0,1,0.0
288.99,0,1,0.0
289.029,0,1,0.0
289.112,0,1,0.0
289.157,0,1,0.0
289.195,0,1,0.0
289.278,0,1,0.0
289.324,0,1,0.0
289.361,0,1,0.0
289.444,0,1,0.0
289.491,0,1,0.0
289.527,0,1,0.0
289.61,0,1,0.0
289.658,0,1,0.0
289.693,0,1,0.0
289.776,0,1,0.0
289.825,0,1,0.0
289.859,0,1,0.0
289.942,0,1,0.0
289.992,0,1,0.0
290.025,0,1,0.0
290.108,0,1,0.0
290.159,0,1,0.0
290.191,0,1,0.0
290.274,0,1,0.0
290.293,0,1,0.0
290.326,0,1,0.0
290.493,0,1,0.0
290.66,0,1,0.0
290.827,0,1,0.0
290.994,0,1,0.0
291.161,0,1,0.0
291.328,0,1,0.0
291.495,0,1,0.0
291.662,0,1,0.0
291.829,0,1,0.0
291.996,0,1,0.0
292.163,0,1,0.0
292.33,0,1,0.0
292.497,0,1,0.0
292.664,0,1,0.0
292.831,0,1,0.0
292.998,0,1,0.0
293.165,0,1,0.0
293.332,0,1,0.0
293.499,0,1,0.0
293.666,0,1,0.0
293.833,0,1,0.0
294.0,0,1,0.0
294.167,0,1,0.0
294.334,0,1,0.0
294.501,0,1,0.0
294.668,0,1,0.0
294.835,0,1,0.0
295.002,0,1,0.0
295.169,0,1,0.0
295.336,0,1,0.0
295.503,0,1,0.0
295.67,0,1,0.0
295.837,0,1,0.0
296.004,0,1,0.0
296.171,0,1,0.0
296.338,0,1,0.0
296.505,0,1,0.0
296.672,0,1,0.0
296.839,0,1,0.0
297.006,0,1,0.0
297.173,0,1,0.0
297.34,0,1,0.0
297.507,0,1,0.0
297.674,0,1,0.0
297.841,0,1,0.0
298.008,0,1,0.0
298.175,0,1,0.0
298.342,0,1,0.0
298.509,0,1,0.0
298.676,0,1,0.0
298.841,0,1,0.0
298.841,0,1,0.0
298.845,0,1,0.0
298.924,0,1,0.0
299.007,0,1,0.0
299.01,0,1,0.0
299.09,0,1,0.0
299.173,0,1,0.0
299.177,0,1,0.0
299.256,0,1,0.0
299.339,0,1,0.0
299.344,0,1,0.0
299.422,0,1,0.0
299.505,0,1,0.0
299.511,0,1,0.0
299.588,0,1,0.0
299.671,0,1,0.0
299.678,0,1,0.0
299.754,0,1,0.0
299.837,0,1,0.0
299.845,0,1,0.0
299.92,0,1,0.0
300.003,0,1,0.0
300.012,0,1,0.0
300.086,0,1,0.0
300.169,0,1,0.0
300.179,0,1,0.0
300.252,0,1,0.0
300.335,0,1,0.0
300.346,0,1,0.0
300.418,0,1,0.0
300.501,0,1,0.0
300.513,0,1,0.0
300.584,0,1,0.0
300.667,0,1,0.0
300.68,0,1,0.0
300.75,0,1,0.0
300.833,0,1,0.0
300.847,0,1,0.0
300.916,0,1,0.0
300.999,0,1,0.0
301.014,0,1,0.0
301.082,0,1,0.0
301.165,0,1,0.0
301.181,0,1,0.0
301.248,0,1,0.0
301.331,0,1,0.0
301.348,0,1,0.0
301.414,0,1,0.0
301.497,0,1,0.0
301.515,0,1,0.0
301.58,0,1,0.0
301.663,0,1,0.0
301.682,0,1,0.0
301.746,0,1,0.0
301.829,0,1,0.0
301.849,0,1,0.0
301.912,0,1,0.0
301.995,0,1,0.0
302.016,0,1,0.0
302.078,0,1,0.0
302.161,0,1,0.0
302.183,0,1,0.0
302.244,0,1,0.0
302.327,0,1,0.0
302.35,0,1,0.0
302.41,0,1,0.0
302.493,0,1,0.0
302.517,0,1,0.0
302.576,0,1,0.0
302.659,0,1,0.0
302.684,0,1,0.0
302.742,0,1,0.0
302.825,0,1,0.0
302.851,0,1,0.0
302.908,0,1,0.0
302.991,0,1,0.0
303.018,0,1,0.0
303.074,0,1,0.0
303.157,0,1,0.0
303.185,0,1,0.0
303.24,0,1,0.0
303.323,0,1,0.0
303.352,0,1,0.0
303.406,0,1,0.0
303.489,0,1,0.0
303.519,0,1,0.0
303.572,0,1,0.0
303.655,0,1,0.0
303.686,0,1,0.0
303.738,0,1,0.0
303.821,0,1,0.0
303.853,0,1,0.0
303.904,0,1,0.0
303.987,0,1,0.0
304.02,0,1,0.0
304.07,0,1,0.0
304.153,0,1,0.0
304.187,0,1,0.0
304.236,0,1,0.0
304.319,0,1,0.0
304.354,0,1,0.0
304.402,0,1,0.0
304.485,0,1,0.0
304.521,0,1,0.0
304.568,0,1,0.0
304.651,0,1,0.0
304.688,0,1,0.0
304.734,0,1,0.0
304.817,0,1,0.0
304.855,0,1,0.0
304.9,0,1,0.0
304.983,0,1,0.0
305.022,0,1,0.0
305.066,0,1,0.0
305.149,0,1,0.0
305.189,0,1,0.0
305.232,0,1,0.0
305.315,0,1,0.0
305.356,0,1,0.0
305.398,0,1,0.0
305.481,0,1,0.0
305.523,0,1,0.0
305.564,0,1,0.0
305.647,0,1,0.0
305.69,0,1,0.0
305.73,0,1,0.0
305.813,0,1,0.0
305.857,0,1,0.0
305.896,0,1,0.0
305.979,0,1,0.0
306.024,0,1,0.0
306.062,0,1,0.0
306.145,0,1,0.0
306.191,0,1,0.0
306.228,0,1,0.0
306.311,0,1,0.0
306.358,0,1,0.0
306.394,0,1,0.0
306.477,0,1,0.0
306.525,0,1,0.0
306.56,0,1,0.0
306.643,0,1,0.0
306.692,0,1,0.0
306.726,0,1,0.0
306.809,0,1,0.0
306.859,0,1,0.0
306.892,0,1,0.0
306.975,0,1,0.0
307.026,0,1,0.0
307.058,0,1,0.0
307.141,0,1,0.0
307.16,0,1,0.0
307.193,0,1,0.0
307.36,0,1,0.0
307.527,0,1,0.0
307.694,0,1,0.0
307.861,0,1,0.0
308.028,0,1,0.0
308.195,0,1,0.0
308.362,0,1,0.0
308.529,0,1,0.0
308.696,0,1,0.0
308.863,0,1,0.0
309.03,0,1,0.0
309.197,0,1,0.0
309.364,0,1,0.0
309.531,0,1,0.0
309.698,0,1,0.0
309.865,0,1,0.0
310.032,0,1,0.0
310.199,0,1,0.0
310.366,0,1,0.0
310.533,0,1,0.0
310.7,0,1,0.0
310.867,0,1,0.0
311.034,0,1,0.0
311.201,0,1,0.0
311.368,0,1,0.0
311.535,0,1,0.0
311.702,0,1,0.0
311.869,0,1,0.0
312.036,0,1,0.0
312.203,0,1,0.0
312.37,0,1,0.0
312.537,0,1,0.0
312.704,0,1,0.0
312.871,0,1,0.0
313.038,0,1,0.0
313.205,0,1,0.0
313.372,0,1,0.0
313.539,0,1,0.0
313.706,0,1,0.0
313.873,0,1,0.0
314.04,0,1,0.0
314.207,0,1,0.0
314.374,0,1,0.0
314.541,0,1,0.0
314.708,0,1,0.0
314.875,0,1,0.0
315.042,0,1,0.0
315.209,0,1,0.0
315.376,0,1,0.0
315.543,0,1,0.0
315.708,0,1,0.0
315.708,0,1,0.0
315.712,0,1,0.0
315.791,0,1,0.0
315.874,0,1,0.0
315.877,0,1,0.0
315.957,0,1,0.0
316.04,0,1,0.0
316.044,0,1,0.0
316.123,0,1,0.0
316.206,0,1,0.0
316.211,0,1,0.0
316.289,0,1,0.0
316.372,0,1,0.0
316.378,0,1,0.0
316.455,0,1,0.0
316.538,0,1,0.0
316.545,0,1,0.0
316.621,0,1,0.0
316.704,0,1,0.0
316.712,0,1,0.0
316.787,0,1,0.0
316.87,0,1,0.0
316.879,0,1,0.0
316.953,0,1,0.0
317.036,0,1,0.0
317.046,0,1,0.0
317.119,0,1,0.0
317.202,0,1,0.0
317.213,0,1,0.0
317.285,0,1,0.0
317.368,0,1,0.0
317.38,0,1,0.0
317.451,0,1,0.0
317.534,0,1,0.0
317.547,0,1,0.0
317.617,0,1,0.0
317.7,0,1,0.0
317.714,0,1,0.0
317.783,0,1,0.0
317.866,0,1,0.0
317.881,0,1,0.0
317.949,0,1,0.0
318.032,0,1,0.0
318.048,0,1,0.0
318.115,0,1,0.0
318.198,0,1,0.0
318.215,0,1,0.0
318.281,0,1,0.0
318.364,0,1,0.0
318.382,0,1,0.0
318.447,0,1,0.0
318.53,0,1,0.0
318.549,0,1,0.0
318.613,0,1,0.0
318.696,0,1,0.0
318.716,0,1,0.0
318.779,0,1,0.0
318.862,0,1,0.0
318.883,0,1,0.0
318.945,0,1,0.0
319.028,0,1,0.0
319.05,0,1,0.0
319.111,0,1,0.0
319.194,0,1,0.0
319.217,0,1,0.0
319.277,0,1,0.0
319.36,0,1,0.0
319.384,0,1,0.0
319.443,0,1,0.0
319.526,0,1,0.0
319.551,0,1,0.0
319.609,0,1,0.0
319.692,0,1,0.0
319.718,0,1,0.0
319.775,0,1,0.0
319.858,0,1,0.0
319.885,0,1,0.0
319.941,0,1,0.0
320.024,0,1,0.0
320.052,0,1,0.0
320.107,0,1,0.0
320.19,0,1,0.0
320.219,0,1,0.0
320.273,0,1,0.0
320.356,0,1,0.0
320.386,0,1,0.0
320.439,0,1,0.0
320.522,0,1,0.0
320.553,0,1,0.0
320.605,0,1,0.0
320.688,0,1,0.0
320.72,0,1,0.0
320.771,0,1,0.0
320.854,0,1,0.0
320.887,0,1,0.0
320.937,0,1,0.0
321.02,0,1,0.0
321.054,0,1,0.0
321.103,0,1,0.0
321.186,0,1,0.0
321.221,0,1,0.0
321.269,0,1,0.0
321.352,0,1,0.0
321.388,0,1,0.0
321.435,0,1,0.0
321.518,0,1,0.0
321.555,0,1,0.0
321.601,0,1,0.0
321.684,0,1,0.0
321.722,0,1,0.0
321.767,0,1,0.0
321.85,0,1,0.0
321.889,0,1,0.0
321.933,0,1,0.0
322.016,0,1,0.0
322.056,0,1,0.0
322.099,0,1,0.0
322.182,0,1,0.0
322.223,0,1,0.0
322.265,0,1,0.0
322.348,0,1,0.0
322.39,0,1,0.0
322.431,0,1,0.0
322.514,0,1,0.0
322.557,0,1,0.0
322.597,0,1,0.0
322.68,0,1,0.0
322.724,0,1,0.0
322.763,0,1,0.0
322.846,0,1,0.0
322.891,0,1,0.0
322.929,0,1,0.0
323.012,0,1,0.0
323.058,0,1,0.0
323.095,0,1,0.0
323.178,0,1,0.0
323.225,0,1,0.0
323.261,0,1,0.0
323.344,0,1,0.0
323.392,0,1,0.0
323.427,0,1,0.0
323.51,0,1,0.0
323.559,0,1,0.0
323.593,0,1,0.0
323.676,0,1,0.0
323.726,0,1,0.0
323.759,0,1,0.0
323.842,0,1,0.0
323.893,0,1,0.0
323.925,0,1,0.0
324.008,0,1,0.0
324.027,0,1,0.0
324.06,0,1,0.0
324.227,0,1,0.0
324.394,0,1,0.0
324.561,0,1,0.0
324.728,0,1,0.0
324.895,0,1,0.0
325.062,0,1,0.0
325.229,0,1,0.0
325.396,0,1,0.0
325.563,0,1,0.0
325.73,0,1,0.0
325.897,0,1,0.0
326.064,0,1,0.0
326.231,0,1,0.0
326.398,0,1,0.0
326.565,0,1,0.0
326.732,0,1,0.0
326.899,0,1,0.0
327.066,0,1,0.0
327.233,0,1,0.0
327.4,0,1,0.0
327.567,0,1,0.0
327.734,0,1,0.0
327.901,0,1,0.0
328.068,0,1,0.0
328.235,0,1,0.0
328.402,0,1,0.0
328.569,0,1,0.0
328.736,0,1,0.0
328.903,0,1,0.0
329.07,0,1,0.0
329.237,0,1,0.0
329.404,0,1,0.0
329.571,0,1,0.0
329.738,0,1,0.0
329.905,0,1,0.0
330.072,0,1,0.0
330.239,0,1,0.0
330.406,0,1,0.0
330.573,0,1,0.0
330.74,0,1,0.0
330.907,0,1,0.0
331.074,0,1,0.0
331.241,0,1,0.0
331.408,0,1,0.0
331.575,0,1,0.0
331.742,0,1,0.0
331.909,0,1,0.0
332.076,0,1,0.0
332.243,0,1,0.0
332.41,0,1,0.0
332.575,0,1,0.0
332.575,0,1,0.0
332.579,0,1,0.0
332.658,0,1,0.0
332.741,0,1,0.0
332.744,0,1,0.0
332.824,0,1,0.0
332.907,0,1,0.0
332.911,0,1,0.0
332.99,0,1,0.0
333.073,0,1,0.0
333.078,0,1,0.0
333.156,0,1,0.0
333.239,0,1,0.0
333.245,0,1,0.0
333.322,0,1,0.0
333.405,0,1,0.0
333.412,0,1,0.0
333.488,0,1,0.0
333.571,0,1,0.0
333.579,0,1,0.0
333.654,0,1,0.0
333.737,0,1,0.0
333.746,0,1,0.0
333.82,0,1,0.0
333.903,0,1,0.0
333.913,0,1,0.0
333.986,0,1,0.0
334.069,0,1,0.0
334.08,0,1,0.0
334.152,0,1,0.0
334.235,0,1,0.0
334.247,0,1,0.0
334.318,0,1,0.0
334.401,0,1,0.0
334.414,0,1,0.0
334.484,0,1,0.0
334.567,0,1,0.0
334.581,0,1,0.0
334.65,0,1,0.0
334.733,0,1,0.0
334.748,0,1,0.0
334.816,0,1,0.0
334.899,0,1,0.0
334.915,0,1,0.0
334.982,0,1,0.0
335.065,0,1,0.0
335.082,0,1,0.0
335.148,0,1,0.0
335.231,0,1,0.0
335.249,0,1,0.0
335.314,0,1,0.0
335.397,0,1,0.0
335.416,0,1,0.0
335.48,0,1,0.0
335.563,0,1,0.0
335.583,0,1,0.0
335.646,0,1,0.0
335.729,0,1,0.0
335.75,0,1,0.0
335.812,0,1,0.0
335.895,0,1,0.0
335.917,0,1,0.0
335.978,0,1,0.0
336.061,0,1,0.0
336.084,0,1,0.0
336.144,0,1,0.0
336.227,0,1,0.0
336.251,0,1,0.0
336.31,0,1,0.0
336.393,0,1,0.0
336.418,0,1,0.0
336.476,0,1,0.0
336.559,0,1,0.0
336.585,0,1,0.0
336.642,0,1,0.0
336.725,0,1,0.0
336.752,0,1,0.0
336.808,0,1,0.0
336.891,0,1,0.0
336.919,0,1,0.0
336.974,0,1,0.0
337.057,0,1,0.0
337.086,0,1,0.0
337.14,0,1,0.0
337.223,0,1,0.0
337.253,0,1,0.0
337.306,0,1,0.0
337.389,0,1,0.0
337.42,0,1,0.0
337.472,0,1,0.0
337.555,0,1,0.0
337.587,0,1,0.0
337.638,0,1,0.0
337.721,0,1,0.0
337.754,0,1,0.0
337.804,0,1,0.0
337.887,0,1,0.0
337.921,0,1,0.0
337.97,0,1,0.0
338.053,0,1,0.0
338.088,0,1,0.0
338.136,0,1,0.0
338.219,0,1,0.0
338.255,0,1,0.0
338.302,0,1,0.0
338.385,0,1,0.0
338.422,0,1,0.0
338.468,0,1,0.0
338.551,0,1,0.0
338.589,0,1,0.0
338.634,0,1,0.0
338.717,0,1,0.0
338.756,0,1,0.0
338.8,0,1,0.0
338.883,0,1,0.0
338.923,0,1,0.0
338.966,0,1,0.0
339.049,0,1,0.0
339.09,0,1,0.0
339.132,0,1,0.0
339.215,0,1,0.0
339.257,0,1,0.0
339.298,0,1,0.0
339.381,0,1,0.0
339.424,0,1,0.0
339.464,0,1,0.0
339.547,0,1,0.0
339.591,0,1,0.0
339.63,0,1,0.0
339.713,0,1,0.0
339.758,0,1,0.0
339.796,0,1,0.0
339.879,0,1,0.0
339.925,0,1,0.0
339.962,0,1,0.0
340.045,0,1,0.0
340.092,0,1,0.0
340.128,0,1,0.0
340.211,0,1,0.0
340.259,0,1,0.0
340.294,0,1,0.0
340.377,0,1,0.0
340.426,0,1,0.0
340.46,0,1,0.0
340.543,0,1,0.0
340.593,0,1,0.0
340.626,0,1,0.0
340.709,0,1,0.0
340.76,0,1,0.0
340.792,0,1,0.0
340.875,0,1,0.0
340.894,0,1,0.0
340.927,0,1,0.0
341.094,0,1,0.0
341.261,0,1,0.0
341.428,0,1,0.0
341.595,0,1,0.0
341.762,0,1,0.0
341.929,0,1,0.0
342.096,0,1,0.0
342.263,0,1,0.0
342.43,0,1,0.0
342.597,0,1,0.0
342.764,0,1,0.0
342.931,0,1,0.0
343.098,0,1,0.0
343.265,0,1,0.0
343.432,0,1,0.0
343.599,0,1,0.0
343.766,0,1,0.0
343.933,0,1,0.0
344.1,0,1,0.0
344.267,0,1,0.0
344.434,0,1,0.0
344.601,0,1,0.0
344.768,0,1,0.0
344.935,0,1,0.0
345.102,0,1,0.0
345.269,0,1,0.0
345.436,0,1,0.0
345.603,0,1,0.0
345.77,0,1,0.0
345.937,0,1,0.0
346.104,0,1,0.0
346.271,0,1,0.0
346.438,0,1,0.0
346.605,0,1,0.0
346.772,0,1,0.0
346.939,0,1,0.0
347.106,0,1,0.0
347.273,0,1,0.0
347.44,0,1,0.0
347.607,0,1,0.0
347.774,0,1,0.0
347.941,0,1,0.0
348.108,0,1,0.0
348.275,0,1,0.0
348.442,0,1,0.0
348.609,0,1,0.0
348.776,0,1,0.0
348.943,0,1,0.0
349.11,0,1,0.0
349.277,0,1,0.0
349.442,0,1,0.0
349.442,0,1,0.0
349.446,0,1,0.0
349.525,0,1,0.0
349.608,0,1,0.0
349.611,0,1,0.0
349.691,0,1,0.0
349.774,0,1,0.0
349.778,0,1,0.0
349.857,0,1,0.0
349.94,0,1,0.0
349.945,0,1,0.0
350.023,0,1,0.0
350.106,0,1,0.0
350.112,0,1,0.0
350.189,0,1,0.0
350.272,0,1,0.0
350.279,0,1,0.0
350.355,0,1,0.0
350.438,0,1,0.0
350.446,0,1,0.0
350.521,0,1,0.0
350.604,0,1,0.0
350.613,0,1,0.0
350.687,0,1,0.0
350.77,0,1,0.0
350.78,0,1,0.0
350.853,0,1,0.0
350.936,0,1,0.0
350.947,0,1,0.0
351.019,0,1,0.0
351.102,0,1,0.0
351.114,0,1,0.0
351.185,0,1,0.0
351.268,0,1,0.0
351.281,0,1,0.0
351.351,0,1,0.0
351.434,0,1,0.0
351.448,0,1,0.0
351.517,0,1,0.0
351.6,0,1,0.0
351.615,0,1,0.0
351.683,0,1,0.0
351.766,0,1,0.0
351.782,0,1,0.0
351.849,0,1,0.0
351.932,0,1,0.0
351.949,0,1,0.0
352.015,0,1,0.0
352.098,0,1,0.0
352.116,0,1,0.0
352.181,0,1,0.0
352.264,0,1,0.0
352.283,0,1,0.0
352.347,0,1,0.0
352.43,0,1,0.0
352.45,0,1,0.0
